Consulta_por,n_pacientes,Comuna,Mes,Año
OTRAS RESPIRATORIAS,2.073,San Bernardo,junio,2017
IRA ALTA,1.652,Buin,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,461,Buin,junio,2017
NEUMONÍA,284,Buin,junio,2017
ASMA,74,Buin,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,42,Buin,junio,2017
OTRAS RESPIRATORIAS,640,Buin,junio,2017
IRA ALTA,681,Calera De Tango,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,75,Calera De Tango,junio,2017
NEUMONÍA,20,Calera De Tango,junio,2017
ASMA,5,Calera De Tango,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Calera De Tango,junio,2017
OTRAS RESPIRATORIAS,176,Calera De Tango,junio,2017
IRA ALTA,1.618,Paine,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,192,Paine,junio,2017
NEUMONÍA,108,Paine,junio,2017
ASMA,64,Paine,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,31,Paine,junio,2017
OTRAS RESPIRATORIAS,796,Paine,junio,2017
IRA ALTA,1.760,Melipilla,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,350,Melipilla,junio,2017
NEUMONÍA,138,Melipilla,junio,2017
ASMA,41,Melipilla,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Melipilla,junio,2017
OTRAS RESPIRATORIAS,281,Melipilla,junio,2017
IRA ALTA,51,Alhué,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,13,Alhué,junio,2017
NEUMONÍA,4,Alhué,junio,2017
ASMA,9,Alhué,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Alhué,junio,2017
OTRAS RESPIRATORIAS,43,Alhué,junio,2017
IRA ALTA,0,Curacaví,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,junio,2017
NEUMONÍA,0,Curacaví,junio,2017
ASMA,0,Curacaví,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,junio,2017
OTRAS RESPIRATORIAS,1,Curacaví,junio,2017
IRA ALTA,205,María Pinto,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,69,María Pinto,junio,2017
NEUMONÍA,149,María Pinto,junio,2017
ASMA,17,María Pinto,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,María Pinto,junio,2017
OTRAS RESPIRATORIAS,186,María Pinto,junio,2017
IRA ALTA,121,San Pedro,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,15,San Pedro,junio,2017
NEUMONÍA,8,San Pedro,junio,2017
ASMA,5,San Pedro,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,San Pedro,junio,2017
OTRAS RESPIRATORIAS,77,San Pedro,junio,2017
IRA ALTA,262,Talagante,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,41,Talagante,junio,2017
NEUMONÍA,10,Talagante,junio,2017
ASMA,16,Talagante,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Talagante,junio,2017
OTRAS RESPIRATORIAS,268,Talagante,junio,2017
IRA ALTA,217,El Monte,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,12,El Monte,junio,2017
NEUMONÍA,0,El Monte,junio,2017
ASMA,10,El Monte,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,junio,2017
OTRAS RESPIRATORIAS,131,El Monte,junio,2017
IRA ALTA,68,Isla De Maipo,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,12,Isla De Maipo,junio,2017
NEUMONÍA,11,Isla De Maipo,junio,2017
ASMA,7,Isla De Maipo,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Isla De Maipo,junio,2017
OTRAS RESPIRATORIAS,255,Isla De Maipo,junio,2017
IRA ALTA,761,Padre Hurtado,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,103,Padre Hurtado,junio,2017
NEUMONÍA,16,Padre Hurtado,junio,2017
ASMA,17,Padre Hurtado,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Padre Hurtado,junio,2017
OTRAS RESPIRATORIAS,549,Padre Hurtado,junio,2017
IRA ALTA,1.886,Peñaflor,junio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,237,Peñaflor,junio,2017
NEUMONÍA,75,Peñaflor,junio,2017
ASMA,31,Peñaflor,junio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,11,Peñaflor,junio,2017
OTRAS RESPIRATORIAS,659,Peñaflor,junio,2017
IRA ALTA,1.280,Santiago,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,271,Santiago,julio,2017
NEUMONÍA,194,Santiago,julio,2017
ASMA,50,Santiago,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,54,Santiago,julio,2017
OTRAS RESPIRATORIAS,932,Santiago,julio,2017
IRA ALTA,237,Cerrillos,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,77,Cerrillos,julio,2017
NEUMONÍA,52,Cerrillos,julio,2017
ASMA,16,Cerrillos,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Cerrillos,julio,2017
OTRAS RESPIRATORIAS,244,Cerrillos,julio,2017
IRA ALTA,931,Cerro Navia,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,454,Cerro Navia,julio,2017
NEUMONÍA,189,Cerro Navia,julio,2017
ASMA,102,Cerro Navia,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,58,Cerro Navia,julio,2017
OTRAS RESPIRATORIAS,279,Cerro Navia,julio,2017
IRA ALTA,1.155,Conchalí,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,462,Conchalí,julio,2017
NEUMONÍA,240,Conchalí,julio,2017
ASMA,95,Conchalí,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,25,Conchalí,julio,2017
OTRAS RESPIRATORIAS,621,Conchalí,julio,2017
IRA ALTA,2.356,El Bosque,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,654,El Bosque,julio,2017
NEUMONÍA,254,El Bosque,julio,2017
ASMA,109,El Bosque,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,117,El Bosque,julio,2017
OTRAS RESPIRATORIAS,1.146,El Bosque,julio,2017
IRA ALTA,217,Estación Central,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,179,Estación Central,julio,2017
NEUMONÍA,58,Estación Central,julio,2017
ASMA,36,Estación Central,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,19,Estación Central,julio,2017
OTRAS RESPIRATORIAS,826,Estación Central,julio,2017
IRA ALTA,956,Huechuraba,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,384,Huechuraba,julio,2017
NEUMONÍA,214,Huechuraba,julio,2017
ASMA,32,Huechuraba,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,Huechuraba,julio,2017
OTRAS RESPIRATORIAS,301,Huechuraba,julio,2017
IRA ALTA,630,Independencia,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,82,Independencia,julio,2017
NEUMONÍA,33,Independencia,julio,2017
ASMA,11,Independencia,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Independencia,julio,2017
OTRAS RESPIRATORIAS,277,Independencia,julio,2017
IRA ALTA,376,La Cisterna,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,182,La Cisterna,julio,2017
NEUMONÍA,157,La Cisterna,julio,2017
ASMA,49,La Cisterna,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,57,La Cisterna,julio,2017
OTRAS RESPIRATORIAS,158,La Cisterna,julio,2017
IRA ALTA,4.072,La Florida,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,642,La Florida,julio,2017
NEUMONÍA,674,La Florida,julio,2017
ASMA,165,La Florida,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,80,La Florida,julio,2017
OTRAS RESPIRATORIAS,1.727,La Florida,julio,2017
IRA ALTA,1.057,La Granja,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,384,La Granja,julio,2017
NEUMONÍA,258,La Granja,julio,2017
ASMA,111,La Granja,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,100,La Granja,julio,2017
OTRAS RESPIRATORIAS,736,La Granja,julio,2017
IRA ALTA,1.653,La Pintana,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,632,La Pintana,julio,2017
NEUMONÍA,385,La Pintana,julio,2017
ASMA,95,La Pintana,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,71,La Pintana,julio,2017
OTRAS RESPIRATORIAS,866,La Pintana,julio,2017
IRA ALTA,103,La Reina,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,22,La Reina,julio,2017
NEUMONÍA,37,La Reina,julio,2017
ASMA,32,La Reina,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,La Reina,julio,2017
OTRAS RESPIRATORIAS,302,La Reina,julio,2017
IRA ALTA,501,Las Condes,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,68,Las Condes,julio,2017
NEUMONÍA,63,Las Condes,julio,2017
ASMA,36,Las Condes,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Las Condes,julio,2017
OTRAS RESPIRATORIAS,249,Las Condes,julio,2017
IRA ALTA,244,Lo Barnechea,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,129,Lo Barnechea,julio,2017
NEUMONÍA,53,Lo Barnechea,julio,2017
ASMA,21,Lo Barnechea,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,22,Lo Barnechea,julio,2017
OTRAS RESPIRATORIAS,36,Lo Barnechea,julio,2017
IRA ALTA,685,Lo Espejo,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,269,Lo Espejo,julio,2017
NEUMONÍA,109,Lo Espejo,julio,2017
ASMA,56,Lo Espejo,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,27,Lo Espejo,julio,2017
OTRAS RESPIRATORIAS,172,Lo Espejo,julio,2017
IRA ALTA,965,Lo Prado,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,156,Lo Prado,julio,2017
NEUMONÍA,136,Lo Prado,julio,2017
ASMA,10,Lo Prado,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Lo Prado,julio,2017
OTRAS RESPIRATORIAS,835,Lo Prado,julio,2017
IRA ALTA,335,Macul,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,139,Macul,julio,2017
NEUMONÍA,43,Macul,julio,2017
ASMA,34,Macul,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Macul,julio,2017
OTRAS RESPIRATORIAS,274,Macul,julio,2017
IRA ALTA,1.320,Maipú,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,359,Maipú,julio,2017
NEUMONÍA,253,Maipú,julio,2017
ASMA,143,Maipú,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,77,Maipú,julio,2017
OTRAS RESPIRATORIAS,1.406,Maipú,julio,2017
IRA ALTA,279,Ñuñoa,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,64,Ñuñoa,julio,2017
NEUMONÍA,64,Ñuñoa,julio,2017
ASMA,42,Ñuñoa,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,Ñuñoa,julio,2017
OTRAS RESPIRATORIAS,383,Ñuñoa,julio,2017
IRA ALTA,633,Pedro Aguirre Cerda,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,201,Pedro Aguirre Cerda,julio,2017
NEUMONÍA,173,Pedro Aguirre Cerda,julio,2017
ASMA,36,Pedro Aguirre Cerda,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,26,Pedro Aguirre Cerda,julio,2017
OTRAS RESPIRATORIAS,702,Pedro Aguirre Cerda,julio,2017
IRA ALTA,3.902,Peñalolén,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,2.258,Peñalolén,julio,2017
NEUMONÍA,749,Peñalolén,julio,2017
ASMA,693,Peñalolén,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,304,Peñalolén,julio,2017
OTRAS RESPIRATORIAS,959,Peñalolén,julio,2017
IRA ALTA,846,Providencia,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,12,Providencia,julio,2017
NEUMONÍA,57,Providencia,julio,2017
ASMA,15,Providencia,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,11,Providencia,julio,2017
OTRAS RESPIRATORIAS,239,Providencia,julio,2017
IRA ALTA,1.669,Pudahuel,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,757,Pudahuel,julio,2017
NEUMONÍA,523,Pudahuel,julio,2017
ASMA,25,Pudahuel,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,26,Pudahuel,julio,2017
OTRAS RESPIRATORIAS,1.119,Pudahuel,julio,2017
IRA ALTA,3.368,Quilicura,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,882,Quilicura,julio,2017
NEUMONÍA,252,Quilicura,julio,2017
ASMA,84,Quilicura,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,58,Quilicura,julio,2017
OTRAS RESPIRATORIAS,436,Quilicura,julio,2017
IRA ALTA,1.122,Quinta Normal,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,178,Quinta Normal,julio,2017
NEUMONÍA,303,Quinta Normal,julio,2017
ASMA,36,Quinta Normal,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Quinta Normal,julio,2017
OTRAS RESPIRATORIAS,552,Quinta Normal,julio,2017
IRA ALTA,880,Recoleta,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,251,Recoleta,julio,2017
NEUMONÍA,159,Recoleta,julio,2017
ASMA,65,Recoleta,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,47,Recoleta,julio,2017
OTRAS RESPIRATORIAS,618,Recoleta,julio,2017
IRA ALTA,2.686,Renca,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,573,Renca,julio,2017
NEUMONÍA,244,Renca,julio,2017
ASMA,74,Renca,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,81,Renca,julio,2017
OTRAS RESPIRATORIAS,527,Renca,julio,2017
IRA ALTA,1.320,San Joaquín,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,196,San Joaquín,julio,2017
NEUMONÍA,101,San Joaquín,julio,2017
ASMA,39,San Joaquín,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,29,San Joaquín,julio,2017
OTRAS RESPIRATORIAS,570,San Joaquín,julio,2017
IRA ALTA,55,San Miguel,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,35,San Miguel,julio,2017
NEUMONÍA,20,San Miguel,julio,2017
ASMA,34,San Miguel,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,San Miguel,julio,2017
OTRAS RESPIRATORIAS,207,San Miguel,julio,2017
IRA ALTA,423,San Ramón,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,142,San Ramón,julio,2017
NEUMONÍA,100,San Ramón,julio,2017
ASMA,41,San Ramón,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,San Ramón,julio,2017
OTRAS RESPIRATORIAS,169,San Ramón,julio,2017
IRA ALTA,40,Vitacura,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,julio,2017
NEUMONÍA,16,Vitacura,julio,2017
ASMA,0,Vitacura,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,julio,2017
OTRAS RESPIRATORIAS,65,Vitacura,julio,2017
IRA ALTA,3.974,Puente Alto,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,2.762,Puente Alto,julio,2017
NEUMONÍA,1.044,Puente Alto,julio,2017
ASMA,424,Puente Alto,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,209,Puente Alto,julio,2017
OTRAS RESPIRATORIAS,1.775,Puente Alto,julio,2017
IRA ALTA,489,Pirque,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,77,Pirque,julio,2017
NEUMONÍA,113,Pirque,julio,2017
ASMA,19,Pirque,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Pirque,julio,2017
OTRAS RESPIRATORIAS,185,Pirque,julio,2017
IRA ALTA,146,San José De Maipo,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,34,San José De Maipo,julio,2017
NEUMONÍA,38,San José De Maipo,julio,2017
ASMA,2,San José De Maipo,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,San José De Maipo,julio,2017
OTRAS RESPIRATORIAS,134,San José De Maipo,julio,2017
IRA ALTA,713,Colina,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,254,Colina,julio,2017
NEUMONÍA,158,Colina,julio,2017
ASMA,29,Colina,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,23,Colina,julio,2017
OTRAS RESPIRATORIAS,373,Colina,julio,2017
IRA ALTA,788,Lampa,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,103,Lampa,julio,2017
NEUMONÍA,41,Lampa,julio,2017
ASMA,26,Lampa,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Lampa,julio,2017
OTRAS RESPIRATORIAS,1.145,Lampa,julio,2017
IRA ALTA,193,Tiltil,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,34,Tiltil,julio,2017
NEUMONÍA,28,Tiltil,julio,2017
ASMA,6,Tiltil,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Tiltil,julio,2017
OTRAS RESPIRATORIAS,52,Tiltil,julio,2017
IRA ALTA,2.331,San Bernardo,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,1.112,San Bernardo,julio,2017
NEUMONÍA,467,San Bernardo,julio,2017
ASMA,189,San Bernardo,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,70,San Bernardo,julio,2017
OTRAS RESPIRATORIAS,1.123,San Bernardo,julio,2017
IRA ALTA,852,Buin,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,367,Buin,julio,2017
NEUMONÍA,257,Buin,julio,2017
ASMA,36,Buin,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,Buin,julio,2017
OTRAS RESPIRATORIAS,452,Buin,julio,2017
IRA ALTA,362,Calera De Tango,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,36,Calera De Tango,julio,2017
NEUMONÍA,21,Calera De Tango,julio,2017
ASMA,0,Calera De Tango,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Calera De Tango,julio,2017
OTRAS RESPIRATORIAS,59,Calera De Tango,julio,2017
IRA ALTA,948,Paine,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,256,Paine,julio,2017
NEUMONÍA,129,Paine,julio,2017
ASMA,48,Paine,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,27,Paine,julio,2017
OTRAS RESPIRATORIAS,508,Paine,julio,2017
IRA ALTA,967,Melipilla,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,347,Melipilla,julio,2017
NEUMONÍA,118,Melipilla,julio,2017
ASMA,33,Melipilla,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,17,Melipilla,julio,2017
OTRAS RESPIRATORIAS,353,Melipilla,julio,2017
IRA ALTA,49,Alhué,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,11,Alhué,julio,2017
NEUMONÍA,8,Alhué,julio,2017
ASMA,12,Alhué,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Alhué,julio,2017
OTRAS RESPIRATORIAS,38,Alhué,julio,2017
IRA ALTA,0,Curacaví,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,julio,2017
NEUMONÍA,0,Curacaví,julio,2017
ASMA,0,Curacaví,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,julio,2017
OTRAS RESPIRATORIAS,0,Curacaví,julio,2017
IRA ALTA,211,María Pinto,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,62,María Pinto,julio,2017
NEUMONÍA,86,María Pinto,julio,2017
ASMA,12,María Pinto,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,María Pinto,julio,2017
OTRAS RESPIRATORIAS,120,María Pinto,julio,2017
IRA ALTA,70,San Pedro,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,14,San Pedro,julio,2017
NEUMONÍA,9,San Pedro,julio,2017
ASMA,7,San Pedro,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,San Pedro,julio,2017
OTRAS RESPIRATORIAS,91,San Pedro,julio,2017
IRA ALTA,258,Talagante,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,28,Talagante,julio,2017
NEUMONÍA,6,Talagante,julio,2017
ASMA,13,Talagante,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Talagante,julio,2017
OTRAS RESPIRATORIAS,250,Talagante,julio,2017
IRA ALTA,158,El Monte,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,30,El Monte,julio,2017
NEUMONÍA,1,El Monte,julio,2017
ASMA,6,El Monte,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,julio,2017
OTRAS RESPIRATORIAS,35,El Monte,julio,2017
IRA ALTA,29,Isla De Maipo,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,29,Isla De Maipo,julio,2017
NEUMONÍA,12,Isla De Maipo,julio,2017
ASMA,3,Isla De Maipo,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Isla De Maipo,julio,2017
OTRAS RESPIRATORIAS,138,Isla De Maipo,julio,2017
IRA ALTA,472,Padre Hurtado,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,98,Padre Hurtado,julio,2017
NEUMONÍA,17,Padre Hurtado,julio,2017
ASMA,11,Padre Hurtado,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Padre Hurtado,julio,2017
OTRAS RESPIRATORIAS,411,Padre Hurtado,julio,2017
IRA ALTA,1.466,Peñaflor,julio,2017
SINDROME BRONQUIAL OBSTRUCTIVO,208,Peñaflor,julio,2017
NEUMONÍA,57,Peñaflor,julio,2017
ASMA,35,Peñaflor,julio,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Peñaflor,julio,2017
OTRAS RESPIRATORIAS,488,Peñaflor,julio,2017
IRA ALTA,1.485,Santiago,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,244,Santiago,agosto,2017
NEUMONÍA,142,Santiago,agosto,2017
ASMA,56,Santiago,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Santiago,agosto,2017
OTRAS RESPIRATORIAS,777,Santiago,agosto,2017
IRA ALTA,259,Cerrillos,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,53,Cerrillos,agosto,2017
NEUMONÍA,31,Cerrillos,agosto,2017
ASMA,15,Cerrillos,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Cerrillos,agosto,2017
OTRAS RESPIRATORIAS,213,Cerrillos,agosto,2017
IRA ALTA,1.181,Cerro Navia,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,322,Cerro Navia,agosto,2017
NEUMONÍA,175,Cerro Navia,agosto,2017
ASMA,139,Cerro Navia,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,72,Cerro Navia,agosto,2017
OTRAS RESPIRATORIAS,273,Cerro Navia,agosto,2017
IRA ALTA,1.202,Conchalí,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,442,Conchalí,agosto,2017
NEUMONÍA,144,Conchalí,agosto,2017
ASMA,103,Conchalí,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,25,Conchalí,agosto,2017
OTRAS RESPIRATORIAS,502,Conchalí,agosto,2017
IRA ALTA,2.370,El Bosque,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,485,El Bosque,agosto,2017
NEUMONÍA,193,El Bosque,agosto,2017
ASMA,106,El Bosque,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,118,El Bosque,agosto,2017
OTRAS RESPIRATORIAS,685,El Bosque,agosto,2017
IRA ALTA,266,Estación Central,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,124,Estación Central,agosto,2017
NEUMONÍA,31,Estación Central,agosto,2017
ASMA,16,Estación Central,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Estación Central,agosto,2017
OTRAS RESPIRATORIAS,816,Estación Central,agosto,2017
IRA ALTA,830,Huechuraba,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,267,Huechuraba,agosto,2017
NEUMONÍA,129,Huechuraba,agosto,2017
ASMA,22,Huechuraba,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,23,Huechuraba,agosto,2017
OTRAS RESPIRATORIAS,214,Huechuraba,agosto,2017
IRA ALTA,450,Independencia,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,76,Independencia,agosto,2017
NEUMONÍA,27,Independencia,agosto,2017
ASMA,125,Independencia,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Independencia,agosto,2017
OTRAS RESPIRATORIAS,512,Independencia,agosto,2017
IRA ALTA,391,La Cisterna,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,116,La Cisterna,agosto,2017
NEUMONÍA,93,La Cisterna,agosto,2017
ASMA,47,La Cisterna,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,La Cisterna,agosto,2017
OTRAS RESPIRATORIAS,89,La Cisterna,agosto,2017
IRA ALTA,4.247,La Florida,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,563,La Florida,agosto,2017
NEUMONÍA,507,La Florida,agosto,2017
ASMA,127,La Florida,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,91,La Florida,agosto,2017
OTRAS RESPIRATORIAS,1.375,La Florida,agosto,2017
IRA ALTA,1.190,La Granja,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,351,La Granja,agosto,2017
NEUMONÍA,192,La Granja,agosto,2017
ASMA,95,La Granja,agosto,2017
