Consulta_por,n_pacientes,Comuna,Mes,Año
IRA ALTA,156,Lo Barnechea,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,24,Lo Barnechea,febrero,2019
NEUMONÍA,12,Lo Barnechea,febrero,2019
ASMA,26,Lo Barnechea,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Lo Barnechea,febrero,2019
OTRAS RESPIRATORIAS,60,Lo Barnechea,febrero,2019
CARDIOVASCULAR,516,Lo Barnechea,febrero,2019
IRA ALTA,420,Lo Espejo,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,98,Lo Espejo,febrero,2019
NEUMONÍA,48,Lo Espejo,febrero,2019
ASMA,10,Lo Espejo,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Lo Espejo,febrero,2019
OTRAS RESPIRATORIAS,102,Lo Espejo,febrero,2019
CARDIOVASCULAR,440,Lo Espejo,febrero,2019
IRA ALTA,646,Lo Prado,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,34,Lo Prado,febrero,2019
NEUMONÍA,38,Lo Prado,febrero,2019
ASMA,8,Lo Prado,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Lo Prado,febrero,2019
OTRAS RESPIRATORIAS,148,Lo Prado,febrero,2019
CARDIOVASCULAR,148,Lo Prado,febrero,2019
IRA ALTA,86,Macul,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,42,Macul,febrero,2019
NEUMONÍA,0,Macul,febrero,2019
ASMA,144,Macul,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,62,Macul,febrero,2019
OTRAS RESPIRATORIAS,88,Macul,febrero,2019
CARDIOVASCULAR,26,Macul,febrero,2019
IRA ALTA,790,Maipu,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,144,Maipu,febrero,2019
NEUMONÍA,52,Maipu,febrero,2019
ASMA,326,Maipu,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,106,Maipu,febrero,2019
OTRAS RESPIRATORIAS,506,Maipu,febrero,2019
CARDIOVASCULAR,832,Maipu,febrero,2019
IRA ALTA,260,Ñuñoa,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,12,Ñuñoa,febrero,2019
NEUMONÍA,28,Ñuñoa,febrero,2019
ASMA,38,Ñuñoa,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Ñuñoa,febrero,2019
OTRAS RESPIRATORIAS,118,Ñuñoa,febrero,2019
CARDIOVASCULAR,0,Ñuñoa,febrero,2019
IRA ALTA,198,Pedro Aguirre Cerda,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,42,Pedro Aguirre Cerda,febrero,2019
NEUMONÍA,22,Pedro Aguirre Cerda,febrero,2019
ASMA,56,Pedro Aguirre Cerda,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,38,Pedro Aguirre Cerda,febrero,2019
OTRAS RESPIRATORIAS,198,Pedro Aguirre Cerda,febrero,2019
CARDIOVASCULAR,378,Pedro Aguirre Cerda,febrero,2019
IRA ALTA,2.480,Peñalolén,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,516,Peñalolén,febrero,2019
NEUMONÍA,218,Peñalolén,febrero,2019
ASMA,556,Peñalolén,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,208,Peñalolén,febrero,2019
OTRAS RESPIRATORIAS,606,Peñalolén,febrero,2019
CARDIOVASCULAR,796,Peñalolén,febrero,2019
IRA ALTA,44,Providencia,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,Providencia,febrero,2019
NEUMONÍA,4,Providencia,febrero,2019
ASMA,22,Providencia,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Providencia,febrero,2019
OTRAS RESPIRATORIAS,84,Providencia,febrero,2019
CARDIOVASCULAR,14,Providencia,febrero,2019
IRA ALTA,1.050,Pudahuel,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,192,Pudahuel,febrero,2019
NEUMONÍA,168,Pudahuel,febrero,2019
ASMA,82,Pudahuel,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,38,Pudahuel,febrero,2019
OTRAS RESPIRATORIAS,824,Pudahuel,febrero,2019
CARDIOVASCULAR,2,Pudahuel,febrero,2019
IRA ALTA,2.072,Quilicura,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,214,Quilicura,febrero,2019
NEUMONÍA,40,Quilicura,febrero,2019
ASMA,52,Quilicura,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,36,Quilicura,febrero,2019
OTRAS RESPIRATORIAS,146,Quilicura,febrero,2019
CARDIOVASCULAR,480,Quilicura,febrero,2019
IRA ALTA,780,Quinta Normal,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,30,Quinta Normal,febrero,2019
NEUMONÍA,86,Quinta Normal,febrero,2019
ASMA,48,Quinta Normal,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Quinta Normal,febrero,2019
OTRAS RESPIRATORIAS,452,Quinta Normal,febrero,2019
CARDIOVASCULAR,862,Quinta Normal,febrero,2019
IRA ALTA,344,Recoleta,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,62,Recoleta,febrero,2019
NEUMONÍA,22,Recoleta,febrero,2019
ASMA,38,Recoleta,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Recoleta,febrero,2019
OTRAS RESPIRATORIAS,272,Recoleta,febrero,2019
CARDIOVASCULAR,4,Recoleta,febrero,2019
IRA ALTA,486,Renca,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,18,Renca,febrero,2019
NEUMONÍA,20,Renca,febrero,2019
ASMA,18,Renca,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Renca,febrero,2019
OTRAS RESPIRATORIAS,174,Renca,febrero,2019
CARDIOVASCULAR,436,Renca,febrero,2019
IRA ALTA,226,San Joaquín,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,34,San Joaquín,febrero,2019
NEUMONÍA,22,San Joaquín,febrero,2019
ASMA,26,San Joaquín,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,36,San Joaquín,febrero,2019
OTRAS RESPIRATORIAS,118,San Joaquín,febrero,2019
CARDIOVASCULAR,326,San Joaquín,febrero,2019
IRA ALTA,264,San Miguel,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,30,San Miguel,febrero,2019
NEUMONÍA,32,San Miguel,febrero,2019
ASMA,74,San Miguel,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,70,San Miguel,febrero,2019
OTRAS RESPIRATORIAS,202,San Miguel,febrero,2019
CARDIOVASCULAR,4,San Miguel,febrero,2019
IRA ALTA,236,San Ramón,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,26,San Ramón,febrero,2019
NEUMONÍA,12,San Ramón,febrero,2019
ASMA,60,San Ramón,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,San Ramón,febrero,2019
OTRAS RESPIRATORIAS,102,San Ramón,febrero,2019
CARDIOVASCULAR,190,San Ramón,febrero,2019
IRA ALTA,0,Vitacura,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,febrero,2019
NEUMONÍA,0,Vitacura,febrero,2019
ASMA,0,Vitacura,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,febrero,2019
OTRAS RESPIRATORIAS,4,Vitacura,febrero,2019
CARDIOVASCULAR,0,Vitacura,febrero,2019
IRA ALTA,2.692,Puente Alto,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,804,Puente Alto,febrero,2019
NEUMONÍA,306,Puente Alto,febrero,2019
ASMA,420,Puente Alto,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,152,Puente Alto,febrero,2019
OTRAS RESPIRATORIAS,1.940,Puente Alto,febrero,2019
CARDIOVASCULAR,0,Puente Alto,febrero,2019
IRA ALTA,220,Pirque,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,Pirque,febrero,2019
NEUMONÍA,26,Pirque,febrero,2019
ASMA,18,Pirque,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Pirque,febrero,2019
OTRAS RESPIRATORIAS,36,Pirque,febrero,2019
CARDIOVASCULAR,196,Pirque,febrero,2019
IRA ALTA,76,San José De Maipo,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,San José De Maipo,febrero,2019
NEUMONÍA,10,San José De Maipo,febrero,2019
ASMA,24,San José De Maipo,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,San José De Maipo,febrero,2019
OTRAS RESPIRATORIAS,68,San José De Maipo,febrero,2019
CARDIOVASCULAR,0,San José De Maipo,febrero,2019
IRA ALTA,46,Colina,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,2,Colina,febrero,2019
NEUMONÍA,4,Colina,febrero,2019
ASMA,6,Colina,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Colina,febrero,2019
OTRAS RESPIRATORIAS,20,Colina,febrero,2019
CARDIOVASCULAR,0,Colina,febrero,2019
IRA ALTA,848,Lampa,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,58,Lampa,febrero,2019
NEUMONÍA,84,Lampa,febrero,2019
ASMA,96,Lampa,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,48,Lampa,febrero,2019
OTRAS RESPIRATORIAS,930,Lampa,febrero,2019
CARDIOVASCULAR,162,Lampa,febrero,2019
IRA ALTA,84,Tiltil,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,Tiltil,febrero,2019
NEUMONÍA,12,Tiltil,febrero,2019
ASMA,12,Tiltil,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Tiltil,febrero,2019
OTRAS RESPIRATORIAS,44,Tiltil,febrero,2019
CARDIOVASCULAR,16,Tiltil,febrero,2019
IRA ALTA,1.224,San Bernardo,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,224,San Bernardo,febrero,2019
NEUMONÍA,70,San Bernardo,febrero,2019
ASMA,176,San Bernardo,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,102,San Bernardo,febrero,2019
OTRAS RESPIRATORIAS,308,San Bernardo,febrero,2019
CARDIOVASCULAR,592,San Bernardo,febrero,2019
IRA ALTA,556,Buin,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,92,Buin,febrero,2019
NEUMONÍA,76,Buin,febrero,2019
ASMA,60,Buin,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,42,Buin,febrero,2019
OTRAS RESPIRATORIAS,154,Buin,febrero,2019
CARDIOVASCULAR,0,Buin,febrero,2019
IRA ALTA,260,Calera De Tango,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,8,Calera De Tango,febrero,2019
NEUMONÍA,4,Calera De Tango,febrero,2019
ASMA,8,Calera De Tango,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Calera De Tango,febrero,2019
OTRAS RESPIRATORIAS,48,Calera De Tango,febrero,2019
CARDIOVASCULAR,334,Calera De Tango,febrero,2019
IRA ALTA,620,Paine,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,82,Paine,febrero,2019
NEUMONÍA,36,Paine,febrero,2019
ASMA,66,Paine,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Paine,febrero,2019
OTRAS RESPIRATORIAS,202,Paine,febrero,2019
CARDIOVASCULAR,40,Paine,febrero,2019
IRA ALTA,856,Melipilla,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,86,Melipilla,febrero,2019
NEUMONÍA,20,Melipilla,febrero,2019
ASMA,58,Melipilla,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,38,Melipilla,febrero,2019
OTRAS RESPIRATORIAS,144,Melipilla,febrero,2019
CARDIOVASCULAR,704,Melipilla,febrero,2019
IRA ALTA,66,Alhué,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,Alhué,febrero,2019
NEUMONÍA,0,Alhué,febrero,2019
ASMA,0,Alhué,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Alhué,febrero,2019
OTRAS RESPIRATORIAS,50,Alhué,febrero,2019
CARDIOVASCULAR,112,Alhué,febrero,2019
IRA ALTA,0,Curacaví,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,febrero,2019
NEUMONÍA,0,Curacaví,febrero,2019
ASMA,0,Curacaví,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,febrero,2019
OTRAS RESPIRATORIAS,80,Curacaví,febrero,2019
CARDIOVASCULAR,0,Curacaví,febrero,2019
IRA ALTA,372,Maria Pinto,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,48,Maria Pinto,febrero,2019
NEUMONÍA,24,Maria Pinto,febrero,2019
ASMA,40,Maria Pinto,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Maria Pinto,febrero,2019
OTRAS RESPIRATORIAS,102,Maria Pinto,febrero,2019
CARDIOVASCULAR,214,Maria Pinto,febrero,2019
IRA ALTA,14,San Pedro,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,2,San Pedro,febrero,2019
NEUMONÍA,4,San Pedro,febrero,2019
ASMA,4,San Pedro,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,San Pedro,febrero,2019
OTRAS RESPIRATORIAS,18,San Pedro,febrero,2019
CARDIOVASCULAR,140,San Pedro,febrero,2019
IRA ALTA,268,Talagante,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,2,Talagante,febrero,2019
NEUMONÍA,2,Talagante,febrero,2019
ASMA,2,Talagante,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Talagante,febrero,2019
OTRAS RESPIRATORIAS,102,Talagante,febrero,2019
CARDIOVASCULAR,0,Talagante,febrero,2019
IRA ALTA,292,El Monte,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,14,El Monte,febrero,2019
NEUMONÍA,8,El Monte,febrero,2019
ASMA,14,El Monte,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,El Monte,febrero,2019
OTRAS RESPIRATORIAS,114,El Monte,febrero,2019
CARDIOVASCULAR,28,El Monte,febrero,2019
IRA ALTA,108,Isla De Maipo,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,Isla De Maipo,febrero,2019
NEUMONÍA,4,Isla De Maipo,febrero,2019
ASMA,2,Isla De Maipo,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Isla De Maipo,febrero,2019
OTRAS RESPIRATORIAS,132,Isla De Maipo,febrero,2019
CARDIOVASCULAR,116,Isla De Maipo,febrero,2019
IRA ALTA,142,Padre Hurtado,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,Padre Hurtado,febrero,2019
NEUMONÍA,4,Padre Hurtado,febrero,2019
ASMA,8,Padre Hurtado,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Padre Hurtado,febrero,2019
OTRAS RESPIRATORIAS,56,Padre Hurtado,febrero,2019
CARDIOVASCULAR,0,Padre Hurtado,febrero,2019
IRA ALTA,1.000,Peñaflor,febrero,2019
SINDROME BRONQUIAL OBSTRUCTIVO,30,Peñaflor,febrero,2019
NEUMONÍA,20,Peñaflor,febrero,2019
ASMA,46,Peñaflor,febrero,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,Peñaflor,febrero,2019
OTRAS RESPIRATORIAS,202,Peñaflor,febrero,2019
CARDIOVASCULAR,262,Peñaflor,febrero,2019
IRA ALTA,410,Santiago,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,53,Santiago,marzo,2019
NEUMONÍA,37,Santiago,marzo,2019
ASMA,25,Santiago,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Santiago,marzo,2019
OTRAS RESPIRATORIAS,132,Santiago,marzo,2019
CARDIOVASCULAR,1,Santiago,marzo,2019
IRA ALTA,356,Cerrillos,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,64,Cerrillos,marzo,2019
NEUMONÍA,18,Cerrillos,marzo,2019
ASMA,18,Cerrillos,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Cerrillos,marzo,2019
OTRAS RESPIRATORIAS,178,Cerrillos,marzo,2019
CARDIOVASCULAR,0,Cerrillos,marzo,2019
IRA ALTA,502,Cerro Navia,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,132,Cerro Navia,marzo,2019
NEUMONÍA,33,Cerro Navia,marzo,2019
ASMA,109,Cerro Navia,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,44,Cerro Navia,marzo,2019
OTRAS RESPIRATORIAS,102,Cerro Navia,marzo,2019
CARDIOVASCULAR,256,Cerro Navia,marzo,2019
IRA ALTA,1.902,Conchalí,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,134,Conchalí,marzo,2019
NEUMONÍA,74,Conchalí,marzo,2019
ASMA,228,Conchalí,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,114,Conchalí,marzo,2019
OTRAS RESPIRATORIAS,394,Conchalí,marzo,2019
CARDIOVASCULAR,86,Conchalí,marzo,2019
IRA ALTA,3.288,El Bosque,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,494,El Bosque,marzo,2019
NEUMONÍA,248,El Bosque,marzo,2019
ASMA,126,El Bosque,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,182,El Bosque,marzo,2019
OTRAS RESPIRATORIAS,964,El Bosque,marzo,2019
CARDIOVASCULAR,1.022,El Bosque,marzo,2019
IRA ALTA,155,Estación Central,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,81,Estación Central,marzo,2019
NEUMONÍA,13,Estación Central,marzo,2019
ASMA,38,Estación Central,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Estación Central,marzo,2019
OTRAS RESPIRATORIAS,97,Estación Central,marzo,2019
CARDIOVASCULAR,55,Estación Central,marzo,2019
IRA ALTA,1.422,Huechuraba,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,188,Huechuraba,marzo,2019
NEUMONÍA,90,Huechuraba,marzo,2019
ASMA,104,Huechuraba,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,76,Huechuraba,marzo,2019
OTRAS RESPIRATORIAS,420,Huechuraba,marzo,2019
CARDIOVASCULAR,150,Huechuraba,marzo,2019
IRA ALTA,788,Independencia,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,44,Independencia,marzo,2019
NEUMONÍA,32,Independencia,marzo,2019
ASMA,42,Independencia,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Independencia,marzo,2019
OTRAS RESPIRATORIAS,430,Independencia,marzo,2019
CARDIOVASCULAR,126,Independencia,marzo,2019
IRA ALTA,990,La Cisterna,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,78,La Cisterna,marzo,2019
NEUMONÍA,56,La Cisterna,marzo,2019
ASMA,72,La Cisterna,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,La Cisterna,marzo,2019
OTRAS RESPIRATORIAS,114,La Cisterna,marzo,2019
CARDIOVASCULAR,996,La Cisterna,marzo,2019
IRA ALTA,6.908,La Florida,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,366,La Florida,marzo,2019
NEUMONÍA,416,La Florida,marzo,2019
ASMA,256,La Florida,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,148,La Florida,marzo,2019
OTRAS RESPIRATORIAS,1.318,La Florida,marzo,2019
CARDIOVASCULAR,966,La Florida,marzo,2019
IRA ALTA,1.228,La Granja,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,324,La Granja,marzo,2019
NEUMONÍA,72,La Granja,marzo,2019
ASMA,182,La Granja,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,66,La Granja,marzo,2019
OTRAS RESPIRATORIAS,544,La Granja,marzo,2019
CARDIOVASCULAR,738,La Granja,marzo,2019
IRA ALTA,2.546,La Pintana,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,314,La Pintana,marzo,2019
NEUMONÍA,152,La Pintana,marzo,2019
ASMA,124,La Pintana,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,56,La Pintana,marzo,2019
OTRAS RESPIRATORIAS,634,La Pintana,marzo,2019
CARDIOVASCULAR,478,La Pintana,marzo,2019
IRA ALTA,194,La Reina,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,40,La Reina,marzo,2019
NEUMONÍA,2,La Reina,marzo,2019
ASMA,6,La Reina,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,La Reina,marzo,2019
OTRAS RESPIRATORIAS,234,La Reina,marzo,2019
CARDIOVASCULAR,22,La Reina,marzo,2019
IRA ALTA,654,Las Condes,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,48,Las Condes,marzo,2019
NEUMONÍA,74,Las Condes,marzo,2019
ASMA,64,Las Condes,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Las Condes,marzo,2019
OTRAS RESPIRATORIAS,244,Las Condes,marzo,2019
CARDIOVASCULAR,324,Las Condes,marzo,2019
IRA ALTA,504,Lo Barnechea,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,48,Lo Barnechea,marzo,2019
NEUMONÍA,32,Lo Barnechea,marzo,2019
ASMA,48,Lo Barnechea,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Lo Barnechea,marzo,2019
OTRAS RESPIRATORIAS,114,Lo Barnechea,marzo,2019
CARDIOVASCULAR,794,Lo Barnechea,marzo,2019
IRA ALTA,578,Lo Espejo,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,138,Lo Espejo,marzo,2019
NEUMONÍA,70,Lo Espejo,marzo,2019
ASMA,118,Lo Espejo,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Lo Espejo,marzo,2019
OTRAS RESPIRATORIAS,180,Lo Espejo,marzo,2019
CARDIOVASCULAR,488,Lo Espejo,marzo,2019
IRA ALTA,1.314,Lo Prado,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,70,Lo Prado,marzo,2019
NEUMONÍA,58,Lo Prado,marzo,2019
ASMA,12,Lo Prado,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Lo Prado,marzo,2019
OTRAS RESPIRATORIAS,446,Lo Prado,marzo,2019
CARDIOVASCULAR,56,Lo Prado,marzo,2019
IRA ALTA,306,Macul,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,138,Macul,marzo,2019
NEUMONÍA,2,Macul,marzo,2019
ASMA,140,Macul,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,96,Macul,marzo,2019
OTRAS RESPIRATORIAS,152,Macul,marzo,2019
CARDIOVASCULAR,36,Macul,marzo,2019
IRA ALTA,1.674,Maipu,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,260,Maipu,marzo,2019
NEUMONÍA,44,Maipu,marzo,2019
ASMA,398,Maipu,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,96,Maipu,marzo,2019
OTRAS RESPIRATORIAS,928,Maipu,marzo,2019
CARDIOVASCULAR,364,Maipu,marzo,2019
IRA ALTA,676,Ñuñoa,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,66,Ñuñoa,marzo,2019
NEUMONÍA,50,Ñuñoa,marzo,2019
ASMA,76,Ñuñoa,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,46,Ñuñoa,marzo,2019
OTRAS RESPIRATORIAS,242,Ñuñoa,marzo,2019
CARDIOVASCULAR,0,Ñuñoa,marzo,2019
IRA ALTA,426,Pedro Aguirre Cerda,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,130,Pedro Aguirre Cerda,marzo,2019
NEUMONÍA,32,Pedro Aguirre Cerda,marzo,2019
ASMA,80,Pedro Aguirre Cerda,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,Pedro Aguirre Cerda,marzo,2019
OTRAS RESPIRATORIAS,386,Pedro Aguirre Cerda,marzo,2019
CARDIOVASCULAR,472,Pedro Aguirre Cerda,marzo,2019
IRA ALTA,6.618,Peñalolén,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.644,Peñalolén,marzo,2019
NEUMONÍA,446,Peñalolén,marzo,2019
ASMA,1.010,Peñalolén,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,308,Peñalolén,marzo,2019
OTRAS RESPIRATORIAS,1.148,Peñalolén,marzo,2019
CARDIOVASCULAR,902,Peñalolén,marzo,2019
IRA ALTA,160,Providencia,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,8,Providencia,marzo,2019
NEUMONÍA,24,Providencia,marzo,2019
ASMA,32,Providencia,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Providencia,marzo,2019
OTRAS RESPIRATORIAS,234,Providencia,marzo,2019
CARDIOVASCULAR,56,Providencia,marzo,2019
IRA ALTA,1.860,Pudahuel,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,520,Pudahuel,marzo,2019
NEUMONÍA,288,Pudahuel,marzo,2019
ASMA,80,Pudahuel,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,40,Pudahuel,marzo,2019
OTRAS RESPIRATORIAS,1.130,Pudahuel,marzo,2019
CARDIOVASCULAR,6,Pudahuel,marzo,2019
IRA ALTA,4.574,Quilicura,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,674,Quilicura,marzo,2019
NEUMONÍA,68,Quilicura,marzo,2019
ASMA,92,Quilicura,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,78,Quilicura,marzo,2019
OTRAS RESPIRATORIAS,514,Quilicura,marzo,2019
CARDIOVASCULAR,802,Quilicura,marzo,2019
IRA ALTA,1.694,Quinta Normal,marzo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,66,Quinta Normal,marzo,2019
NEUMONÍA,170,Quinta Normal,marzo,2019
ASMA,44,Quinta Normal,marzo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Quinta Normal,marzo,2019
OTRAS RESPIRATORIAS,722,Quinta Normal,marzo,2019
