Consulta_por,n_pacientes,Comuna,Mes,Año
SINDROME BRONQUIAL OBSTRUCTIVO,29,Lo Barnechea,febrero,2018
NEUMONÍA,12,Lo Barnechea,febrero,2018
ASMA,34,Lo Barnechea,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Lo Barnechea,febrero,2018
OTRAS RESPIRATORIAS,27,Lo Barnechea,febrero,2018
CARDIOVASCULAR,242,Lo Barnechea,febrero,2018
IRA ALTA,217,Lo Espejo,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,24,Lo Espejo,febrero,2018
NEUMONÍA,27,Lo Espejo,febrero,2018
ASMA,5,Lo Espejo,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Lo Espejo,febrero,2018
OTRAS RESPIRATORIAS,67,Lo Espejo,febrero,2018
CARDIOVASCULAR,239,Lo Espejo,febrero,2018
IRA ALTA,338,Lo Prado,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,22,Lo Prado,febrero,2018
NEUMONÍA,25,Lo Prado,febrero,2018
ASMA,9,Lo Prado,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Lo Prado,febrero,2018
OTRAS RESPIRATORIAS,161,Lo Prado,febrero,2018
CARDIOVASCULAR,0,Lo Prado,febrero,2018
IRA ALTA,65,Macul,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,37,Macul,febrero,2018
NEUMONÍA,1,Macul,febrero,2018
ASMA,13,Macul,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,23,Macul,febrero,2018
OTRAS RESPIRATORIAS,50,Macul,febrero,2018
CARDIOVASCULAR,0,Macul,febrero,2018
IRA ALTA,436,Maipú,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,78,Maipú,febrero,2018
NEUMONÍA,39,Maipú,febrero,2018
ASMA,93,Maipú,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,25,Maipú,febrero,2018
OTRAS RESPIRATORIAS,325,Maipú,febrero,2018
CARDIOVASCULAR,316,Maipú,febrero,2018
IRA ALTA,158,Ñuñoa,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,4,Ñuñoa,febrero,2018
NEUMONÍA,14,Ñuñoa,febrero,2018
ASMA,16,Ñuñoa,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Ñuñoa,febrero,2018
OTRAS RESPIRATORIAS,91,Ñuñoa,febrero,2018
CARDIOVASCULAR,0,Ñuñoa,febrero,2018
IRA ALTA,146,Pedro Aguirre Cerda,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,46,Pedro Aguirre Cerda,febrero,2018
NEUMONÍA,14,Pedro Aguirre Cerda,febrero,2018
ASMA,15,Pedro Aguirre Cerda,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Pedro Aguirre Cerda,febrero,2018
OTRAS RESPIRATORIAS,147,Pedro Aguirre Cerda,febrero,2018
CARDIOVASCULAR,0,Pedro Aguirre Cerda,febrero,2018
IRA ALTA,1.520,Peñalolén,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,497,Peñalolén,febrero,2018
NEUMONÍA,116,Peñalolén,febrero,2018
ASMA,391,Peñalolén,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,92,Peñalolén,febrero,2018
OTRAS RESPIRATORIAS,308,Peñalolén,febrero,2018
CARDIOVASCULAR,156,Peñalolén,febrero,2018
IRA ALTA,36,Providencia,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,Providencia,febrero,2018
NEUMONÍA,8,Providencia,febrero,2018
ASMA,16,Providencia,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Providencia,febrero,2018
OTRAS RESPIRATORIAS,64,Providencia,febrero,2018
CARDIOVASCULAR,0,Providencia,febrero,2018
IRA ALTA,613,Pudahuel,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,185,Pudahuel,febrero,2018
NEUMONÍA,83,Pudahuel,febrero,2018
ASMA,27,Pudahuel,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Pudahuel,febrero,2018
OTRAS RESPIRATORIAS,308,Pudahuel,febrero,2018
CARDIOVASCULAR,0,Pudahuel,febrero,2018
IRA ALTA,1.202,Quilicura,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,168,Quilicura,febrero,2018
NEUMONÍA,32,Quilicura,febrero,2018
ASMA,74,Quilicura,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,44,Quilicura,febrero,2018
OTRAS RESPIRATORIAS,163,Quilicura,febrero,2018
CARDIOVASCULAR,213,Quilicura,febrero,2018
IRA ALTA,368,Quinta Normal,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,25,Quinta Normal,febrero,2018
NEUMONÍA,53,Quinta Normal,febrero,2018
ASMA,20,Quinta Normal,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,58,Quinta Normal,febrero,2018
OTRAS RESPIRATORIAS,170,Quinta Normal,febrero,2018
CARDIOVASCULAR,0,Quinta Normal,febrero,2018
IRA ALTA,224,Recoleta,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,26,Recoleta,febrero,2018
NEUMONÍA,20,Recoleta,febrero,2018
ASMA,33,Recoleta,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Recoleta,febrero,2018
OTRAS RESPIRATORIAS,94,Recoleta,febrero,2018
CARDIOVASCULAR,0,Recoleta,febrero,2018
IRA ALTA,577,Renca,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,29,Renca,febrero,2018
NEUMONÍA,25,Renca,febrero,2018
ASMA,21,Renca,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,21,Renca,febrero,2018
OTRAS RESPIRATORIAS,137,Renca,febrero,2018
CARDIOVASCULAR,184,Renca,febrero,2018
IRA ALTA,211,San Joaquín,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,24,San Joaquín,febrero,2018
NEUMONÍA,4,San Joaquín,febrero,2018
ASMA,25,San Joaquín,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,San Joaquín,febrero,2018
OTRAS RESPIRATORIAS,89,San Joaquín,febrero,2018
CARDIOVASCULAR,0,San Joaquín,febrero,2018
IRA ALTA,31,San Miguel,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,11,San Miguel,febrero,2018
NEUMONÍA,6,San Miguel,febrero,2018
ASMA,24,San Miguel,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,22,San Miguel,febrero,2018
OTRAS RESPIRATORIAS,34,San Miguel,febrero,2018
CARDIOVASCULAR,0,San Miguel,febrero,2018
IRA ALTA,29,San Ramón,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,14,San Ramón,febrero,2018
NEUMONÍA,6,San Ramón,febrero,2018
ASMA,18,San Ramón,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,San Ramón,febrero,2018
OTRAS RESPIRATORIAS,36,San Ramón,febrero,2018
CARDIOVASCULAR,34,San Ramón,febrero,2018
IRA ALTA,0,Vitacura,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,febrero,2018
NEUMONÍA,0,Vitacura,febrero,2018
ASMA,0,Vitacura,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,febrero,2018
OTRAS RESPIRATORIAS,1,Vitacura,febrero,2018
CARDIOVASCULAR,0,Vitacura,febrero,2018
IRA ALTA,1.556,Puente Alto,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,437,Puente Alto,febrero,2018
NEUMONÍA,120,Puente Alto,febrero,2018
ASMA,199,Puente Alto,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,67,Puente Alto,febrero,2018
OTRAS RESPIRATORIAS,882,Puente Alto,febrero,2018
CARDIOVASCULAR,0,Puente Alto,febrero,2018
IRA ALTA,196,Pirque,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,5,Pirque,febrero,2018
NEUMONÍA,23,Pirque,febrero,2018
ASMA,12,Pirque,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Pirque,febrero,2018
OTRAS RESPIRATORIAS,76,Pirque,febrero,2018
CARDIOVASCULAR,36,Pirque,febrero,2018
IRA ALTA,60,San José De Maipo,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,9,San José De Maipo,febrero,2018
NEUMONÍA,8,San José De Maipo,febrero,2018
ASMA,5,San José De Maipo,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,San José De Maipo,febrero,2018
OTRAS RESPIRATORIAS,45,San José De Maipo,febrero,2018
CARDIOVASCULAR,0,San José De Maipo,febrero,2018
IRA ALTA,113,Colina,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,16,Colina,febrero,2018
NEUMONÍA,13,Colina,febrero,2018
ASMA,8,Colina,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Colina,febrero,2018
OTRAS RESPIRATORIAS,49,Colina,febrero,2018
CARDIOVASCULAR,0,Colina,febrero,2018
IRA ALTA,727,Lampa,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,72,Lampa,febrero,2018
NEUMONÍA,6,Lampa,febrero,2018
ASMA,48,Lampa,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,21,Lampa,febrero,2018
OTRAS RESPIRATORIAS,1.442,Lampa,febrero,2018
CARDIOVASCULAR,139,Lampa,febrero,2018
IRA ALTA,71,Tiltil,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,5,Tiltil,febrero,2018
NEUMONÍA,1,Tiltil,febrero,2018
ASMA,6,Tiltil,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Tiltil,febrero,2018
OTRAS RESPIRATORIAS,30,Tiltil,febrero,2018
CARDIOVASCULAR,26,Tiltil,febrero,2018
IRA ALTA,1.184,San Bernardo,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,155,San Bernardo,febrero,2018
NEUMONÍA,78,San Bernardo,febrero,2018
ASMA,81,San Bernardo,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,82,San Bernardo,febrero,2018
OTRAS RESPIRATORIAS,420,San Bernardo,febrero,2018
CARDIOVASCULAR,191,San Bernardo,febrero,2018
IRA ALTA,326,Buin,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,53,Buin,febrero,2018
NEUMONÍA,39,Buin,febrero,2018
ASMA,55,Buin,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,54,Buin,febrero,2018
OTRAS RESPIRATORIAS,108,Buin,febrero,2018
CARDIOVASCULAR,0,Buin,febrero,2018
IRA ALTA,149,Calera De Tango,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,2,Calera De Tango,febrero,2018
NEUMONÍA,0,Calera De Tango,febrero,2018
ASMA,1,Calera De Tango,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Calera De Tango,febrero,2018
OTRAS RESPIRATORIAS,8,Calera De Tango,febrero,2018
CARDIOVASCULAR,75,Calera De Tango,febrero,2018
IRA ALTA,326,Paine,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,49,Paine,febrero,2018
NEUMONÍA,16,Paine,febrero,2018
ASMA,27,Paine,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,19,Paine,febrero,2018
OTRAS RESPIRATORIAS,105,Paine,febrero,2018
CARDIOVASCULAR,0,Paine,febrero,2018
IRA ALTA,609,Melipilla,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,62,Melipilla,febrero,2018
NEUMONÍA,12,Melipilla,febrero,2018
ASMA,29,Melipilla,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Melipilla,febrero,2018
OTRAS RESPIRATORIAS,120,Melipilla,febrero,2018
CARDIOVASCULAR,133,Melipilla,febrero,2018
IRA ALTA,26,Alhué,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,Alhué,febrero,2018
NEUMONÍA,3,Alhué,febrero,2018
ASMA,7,Alhué,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Alhué,febrero,2018
OTRAS RESPIRATORIAS,9,Alhué,febrero,2018
CARDIOVASCULAR,12,Alhué,febrero,2018
IRA ALTA,0,Curacaví,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,febrero,2018
NEUMONÍA,0,Curacaví,febrero,2018
ASMA,8,Curacaví,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Curacaví,febrero,2018
OTRAS RESPIRATORIAS,43,Curacaví,febrero,2018
CARDIOVASCULAR,0,Curacaví,febrero,2018
IRA ALTA,147,María Pinto,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,14,María Pinto,febrero,2018
NEUMONÍA,9,María Pinto,febrero,2018
ASMA,26,María Pinto,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,María Pinto,febrero,2018
OTRAS RESPIRATORIAS,87,María Pinto,febrero,2018
CARDIOVASCULAR,15,María Pinto,febrero,2018
IRA ALTA,19,San Pedro,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,San Pedro,febrero,2018
NEUMONÍA,0,San Pedro,febrero,2018
ASMA,4,San Pedro,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,San Pedro,febrero,2018
OTRAS RESPIRATORIAS,3,San Pedro,febrero,2018
CARDIOVASCULAR,0,San Pedro,febrero,2018
IRA ALTA,86,Talagante,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,4,Talagante,febrero,2018
NEUMONÍA,1,Talagante,febrero,2018
ASMA,5,Talagante,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Talagante,febrero,2018
OTRAS RESPIRATORIAS,43,Talagante,febrero,2018
CARDIOVASCULAR,0,Talagante,febrero,2018
IRA ALTA,62,El Monte,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,El Monte,febrero,2018
NEUMONÍA,1,El Monte,febrero,2018
ASMA,0,El Monte,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,febrero,2018
OTRAS RESPIRATORIAS,4,El Monte,febrero,2018
CARDIOVASCULAR,0,El Monte,febrero,2018
IRA ALTA,12,Isla De Maipo,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,10,Isla De Maipo,febrero,2018
NEUMONÍA,5,Isla De Maipo,febrero,2018
ASMA,1,Isla De Maipo,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Isla De Maipo,febrero,2018
OTRAS RESPIRATORIAS,16,Isla De Maipo,febrero,2018
CARDIOVASCULAR,0,Isla De Maipo,febrero,2018
IRA ALTA,158,Padre Hurtado,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,7,Padre Hurtado,febrero,2018
NEUMONÍA,1,Padre Hurtado,febrero,2018
ASMA,10,Padre Hurtado,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Padre Hurtado,febrero,2018
OTRAS RESPIRATORIAS,42,Padre Hurtado,febrero,2018
CARDIOVASCULAR,0,Padre Hurtado,febrero,2018
IRA ALTA,1.275,Peñaflor,febrero,2018
SINDROME BRONQUIAL OBSTRUCTIVO,62,Peñaflor,febrero,2018
NEUMONÍA,4,Peñaflor,febrero,2018
ASMA,15,Peñaflor,febrero,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Peñaflor,febrero,2018
OTRAS RESPIRATORIAS,352,Peñaflor,febrero,2018
CARDIOVASCULAR,1,Peñaflor,febrero,2018
IRA ALTA,918,Santiago,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,118,Santiago,marzo,2018
NEUMONÍA,34,Santiago,marzo,2018
ASMA,22,Santiago,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,19,Santiago,marzo,2018
OTRAS RESPIRATORIAS,449,Santiago,marzo,2018
CARDIOVASCULAR,0,Santiago,marzo,2018
IRA ALTA,224,Cerrillos,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,33,Cerrillos,marzo,2018
NEUMONÍA,3,Cerrillos,marzo,2018
ASMA,14,Cerrillos,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Cerrillos,marzo,2018
OTRAS RESPIRATORIAS,112,Cerrillos,marzo,2018
CARDIOVASCULAR,0,Cerrillos,marzo,2018
IRA ALTA,851,Cerro Navia,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,198,Cerro Navia,marzo,2018
NEUMONÍA,47,Cerro Navia,marzo,2018
ASMA,166,Cerro Navia,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Cerro Navia,marzo,2018
OTRAS RESPIRATORIAS,154,Cerro Navia,marzo,2018
CARDIOVASCULAR,1.403,Cerro Navia,marzo,2018
IRA ALTA,990,Conchalí,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,114,Conchalí,marzo,2018
NEUMONÍA,42,Conchalí,marzo,2018
ASMA,108,Conchalí,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,29,Conchalí,marzo,2018
OTRAS RESPIRATORIAS,213,Conchalí,marzo,2018
CARDIOVASCULAR,3,Conchalí,marzo,2018
IRA ALTA,1.965,El Bosque,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,313,El Bosque,marzo,2018
NEUMONÍA,96,El Bosque,marzo,2018
ASMA,63,El Bosque,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,51,El Bosque,marzo,2018
OTRAS RESPIRATORIAS,422,El Bosque,marzo,2018
CARDIOVASCULAR,624,El Bosque,marzo,2018
IRA ALTA,224,Estación Central,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,70,Estación Central,marzo,2018
NEUMONÍA,8,Estación Central,marzo,2018
ASMA,17,Estación Central,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Estación Central,marzo,2018
OTRAS RESPIRATORIAS,193,Estación Central,marzo,2018
CARDIOVASCULAR,0,Estación Central,marzo,2018
IRA ALTA,606,Huechuraba,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,74,Huechuraba,marzo,2018
NEUMONÍA,60,Huechuraba,marzo,2018
ASMA,34,Huechuraba,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Huechuraba,marzo,2018
OTRAS RESPIRATORIAS,227,Huechuraba,marzo,2018
CARDIOVASCULAR,37,Huechuraba,marzo,2018
IRA ALTA,570,Independencia,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,55,Independencia,marzo,2018
NEUMONÍA,9,Independencia,marzo,2018
ASMA,17,Independencia,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Independencia,marzo,2018
OTRAS RESPIRATORIAS,238,Independencia,marzo,2018
CARDIOVASCULAR,103,Independencia,marzo,2018
IRA ALTA,433,La Cisterna,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,51,La Cisterna,marzo,2018
NEUMONÍA,20,La Cisterna,marzo,2018
ASMA,31,La Cisterna,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,La Cisterna,marzo,2018
OTRAS RESPIRATORIAS,55,La Cisterna,marzo,2018
CARDIOVASCULAR,381,La Cisterna,marzo,2018
IRA ALTA,3.116,La Florida,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,348,La Florida,marzo,2018
NEUMONÍA,200,La Florida,marzo,2018
ASMA,103,La Florida,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,60,La Florida,marzo,2018
OTRAS RESPIRATORIAS,888,La Florida,marzo,2018
CARDIOVASCULAR,76,La Florida,marzo,2018
IRA ALTA,830,La Granja,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,250,La Granja,marzo,2018
NEUMONÍA,49,La Granja,marzo,2018
ASMA,131,La Granja,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,La Granja,marzo,2018
OTRAS RESPIRATORIAS,354,La Granja,marzo,2018
CARDIOVASCULAR,20,La Granja,marzo,2018
IRA ALTA,1.680,La Pintana,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,226,La Pintana,marzo,2018
NEUMONÍA,112,La Pintana,marzo,2018
ASMA,54,La Pintana,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,19,La Pintana,marzo,2018
OTRAS RESPIRATORIAS,382,La Pintana,marzo,2018
CARDIOVASCULAR,0,La Pintana,marzo,2018
IRA ALTA,81,La Reina,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,8,La Reina,marzo,2018
NEUMONÍA,1,La Reina,marzo,2018
ASMA,8,La Reina,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,La Reina,marzo,2018
OTRAS RESPIRATORIAS,59,La Reina,marzo,2018
CARDIOVASCULAR,0,La Reina,marzo,2018
IRA ALTA,392,Las Condes,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,10,Las Condes,marzo,2018
NEUMONÍA,22,Las Condes,marzo,2018
ASMA,40,Las Condes,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Las Condes,marzo,2018
OTRAS RESPIRATORIAS,102,Las Condes,marzo,2018
CARDIOVASCULAR,137,Las Condes,marzo,2018
IRA ALTA,328,Lo Barnechea,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,55,Lo Barnechea,marzo,2018
NEUMONÍA,20,Lo Barnechea,marzo,2018
ASMA,29,Lo Barnechea,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,23,Lo Barnechea,marzo,2018
OTRAS RESPIRATORIAS,34,Lo Barnechea,marzo,2018
CARDIOVASCULAR,509,Lo Barnechea,marzo,2018
IRA ALTA,520,Lo Espejo,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,142,Lo Espejo,marzo,2018
NEUMONÍA,38,Lo Espejo,marzo,2018
ASMA,4,Lo Espejo,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Lo Espejo,marzo,2018
OTRAS RESPIRATORIAS,108,Lo Espejo,marzo,2018
CARDIOVASCULAR,166,Lo Espejo,marzo,2018
IRA ALTA,860,Lo Prado,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,51,Lo Prado,marzo,2018
NEUMONÍA,57,Lo Prado,marzo,2018
ASMA,19,Lo Prado,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Lo Prado,marzo,2018
OTRAS RESPIRATORIAS,317,Lo Prado,marzo,2018
CARDIOVASCULAR,13,Lo Prado,marzo,2018
IRA ALTA,1.731,Macul,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,90,Macul,marzo,2018
NEUMONÍA,5,Macul,marzo,2018
ASMA,14,Macul,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,Macul,marzo,2018
OTRAS RESPIRATORIAS,84,Macul,marzo,2018
CARDIOVASCULAR,0,Macul,marzo,2018
IRA ALTA,866,Maipú,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,131,Maipú,marzo,2018
NEUMONÍA,61,Maipú,marzo,2018
ASMA,227,Maipú,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,Maipú,marzo,2018
OTRAS RESPIRATORIAS,641,Maipú,marzo,2018
CARDIOVASCULAR,229,Maipú,marzo,2018
IRA ALTA,468,Ñuñoa,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,20,Ñuñoa,marzo,2018
NEUMONÍA,27,Ñuñoa,marzo,2018
ASMA,31,Ñuñoa,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Ñuñoa,marzo,2018
OTRAS RESPIRATORIAS,191,Ñuñoa,marzo,2018
CARDIOVASCULAR,0,Ñuñoa,marzo,2018
IRA ALTA,251,Pedro Aguirre Cerda,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,91,Pedro Aguirre Cerda,marzo,2018
NEUMONÍA,23,Pedro Aguirre Cerda,marzo,2018
ASMA,35,Pedro Aguirre Cerda,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Pedro Aguirre Cerda,marzo,2018
OTRAS RESPIRATORIAS,254,Pedro Aguirre Cerda,marzo,2018
CARDIOVASCULAR,143,Pedro Aguirre Cerda,marzo,2018
IRA ALTA,3.447,Peñalolén,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,977,Peñalolén,marzo,2018
NEUMONÍA,214,Peñalolén,marzo,2018
ASMA,658,Peñalolén,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,161,Peñalolén,marzo,2018
OTRAS RESPIRATORIAS,767,Peñalolén,marzo,2018
CARDIOVASCULAR,181,Peñalolén,marzo,2018
IRA ALTA,79,Providencia,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,2,Providencia,marzo,2018
NEUMONÍA,11,Providencia,marzo,2018
ASMA,9,Providencia,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Providencia,marzo,2018
OTRAS RESPIRATORIAS,142,Providencia,marzo,2018
CARDIOVASCULAR,0,Providencia,marzo,2018
IRA ALTA,1.321,Pudahuel,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,331,Pudahuel,marzo,2018
NEUMONÍA,126,Pudahuel,marzo,2018
ASMA,25,Pudahuel,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Pudahuel,marzo,2018
OTRAS RESPIRATORIAS,922,Pudahuel,marzo,2018
CARDIOVASCULAR,0,Pudahuel,marzo,2018
IRA ALTA,1.881,Quilicura,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,300,Quilicura,marzo,2018
NEUMONÍA,30,Quilicura,marzo,2018
ASMA,130,Quilicura,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,64,Quilicura,marzo,2018
OTRAS RESPIRATORIAS,221,Quilicura,marzo,2018
CARDIOVASCULAR,356,Quilicura,marzo,2018
IRA ALTA,786,Quinta Normal,marzo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,61,Quinta Normal,marzo,2018
NEUMONÍA,67,Quinta Normal,marzo,2018
ASMA,22,Quinta Normal,marzo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Quinta Normal,marzo,2018
OTRAS RESPIRATORIAS,256,Quinta Normal,marzo,2018
CARDIOVASCULAR,0,Quinta Normal,marzo,2018
IRA ALTA,497,Recoleta,marzo,2018
